ts,voltage,temp
2025-02-06 17:01:00,1.1621,32.07
2025-02-06 17:01:02,1.167,32.57
2025-02-06 17:01:04,1.1621,32.32
2025-02-06 17:01:06,1.1572,32.32
2025-02-06 17:01:08,1.1621,32.32
2025-02-06 17:01:10,1.167,32.32
2025-02-06 17:01:12,1.1621,32.57
2025-02-06 17:01:14,1.1621,32.32
2025-02-06 17:01:16,1.1572,32.32
2025-02-06 17:01:18,1.1621,32.57
2025-02-06 17:01:20,1.1621,32.32
2025-02-06 17:01:22,1.167,32.32
2025-02-06 17:01:24,1.1572,32.57
2025-02-06 17:01:26,1.167,32.82
2025-02-06 17:01:28,1.1621,32.57
2025-02-06 17:01:30,1.1621,32.32
2025-02-06 17:01:32,1.1572,32.57
2025-02-06 17:01:34,1.1572,32.57
2025-02-06 17:01:36,1.1621,32.32
2025-02-06 17:01:38,1.167,32.32
2025-02-06 17:01:40,1.1621,32.57
2025-02-06 17:01:42,1.1621,32.57
2025-02-06 17:01:44,1.167,32.32
2025-02-06 17:01:46,1.1621,32.57
2025-02-06 17:01:48,1.1621,32.32
